trip_id,stop_count,actual_duration,predicted_duration
8139364,41,2250,2119.0
8139366,41,2294,2319.0
8139369,40,2323,2383.0
8139370,43,2645,2665.0
8139373,40,2489,2656.0
8139374,43,2333,2742.0
8139375,40,2549,2607.0
8139379,41,2090,2078.0
8139435,68,3864,3666.0
8139436,72,3990,3753.0
8139437,68,4542,4126.0
8139441,62,4686,4485.0
8139473,59,4843,3739.0
8139474,13,1052,1220.0
8139486,54,3483,3450.0
8139526,37,2222,1853.0
8139527,36,1776,1846.0
8139529,36,1924,1899.0
8139532,34,1132,1486.0
8139617,57,4327,4337.0
8139619,58,4576,4094.0
8139621,58,3596,3354.0
8139635,53,4187,3788.0
8139636,42,3956,4060.0
8139678,38,1694,1889.0
8139679,34,1843,1713.0
8139680,38,2081,2107.0
8139681,38,2091,2234.0
8139686,34,1709,2046.0
8139690,17,1069,1246.0
8139692,17,1227,1326.0
8139694,18,1077,1216.0
8139696,18,1131,1294.0
8139708,66,4173,3764.0
8139713,22,1644,1924.0
8139756,66,4117,3480.0
8139757,69,3317,4005.0
8139758,65,4261,3844.0
8139761,69,6032,5146.0
8139765,69,4896,4810.0
8139786,48,3459,3355.0
8139813,78,4234,4481.0
8139814,81,5550,4816.0
8139846,67,4385,3548.0
8139849,59,4305,3641.0
8139880,59,3249,3548.0
8139884,59,3827,4171.0
8139944,41,2713,2379.0
8139945,41,2796,2428.0
8139947,41,3369,2671.0
8139948,41,3424,2937.0
8139950,35,3333,2802.0
8140021,89,6288,5587.0
8140024,86,6082,6198.0
8140114,70,5748,4937.0
8140116,70,5916,5261.0
8140130,28,1918,1900.0
8140134,31,2607,2639.0
8140143,88,5792,6006.0
8140168,79,5528,4931.0
8140203,19,872,927.0
8140206,17,1031,976.0
8140215,17,762,870.0
8140227,34,1784,1861.0
8140228,37,2013,2064.0
8140231,34,2484,2306.0
8140232,34,1657,1739.0
8140233,23,2006,1382.0
8140235,34,2754,2467.0
8140303,37,2870,2541.0
8140309,36,1407,1678.0
8140314,53,4105,4006.0
8140315,52,4836,3490.0
8140316,52,3947,3617.0
8140318,52,6143,4532.0
8140369,81,6041,4932.0
8140372,76,5900,5629.0
8140393,48,3760,3738.0
8140399,43,3038,3107.0
8140406,83,5932,5168.0
8140453,67,4693,4248.0
8140455,67,4978,4590.0
8140457,67,4222,3939.0
8140458,75,3826,3809.0
8140487,40,2630,2446.0
