trip_id,stop_count,actual_duration,predicted_duration
6363725,43,1720,2113.0
6363773,64,3336,3077.0
6363778,64,3497,3580.0
6363781,50,3202,2682.0
6363785,50,3110,2945.0
6363786,60,4044,3515.0
6363793,54,3543,3445.0
6363889,50,3924,2869.0
6363904,72,4056,4288.0
6364000,57,3466,3912.0
6364001,57,3314,3679.0
6364002,57,3306,3899.0
6364121,43,2292,2462.0
6364122,39,2557,2250.0
6364127,43,2144,2502.0
6364134,57,3072,3671.0
6364137,57,3402,3749.0
6364148,60,3591,3574.0
6364149,44,2525,2861.0
6364153,70,5009,4807.0
6364155,74,3822,3775.0
6364241,73,4370,4228.0
6364243,73,3995,4343.0
6364246,65,3464,3952.0
6364301,7,789,1034.0
6364303,13,701,903.0
6364305,13,638,830.0
6364314,39,2398,2750.0
6364324,25,1330,1409.0
6364425,51,2369,2522.0
6364426,47,2085,2223.0
6364442,68,4156,4572.0
6364454,50,3911,3344.0
6364455,45,3161,2852.0
6364459,59,3101,3309.0
6364527,22,1525,1591.0
6364530,25,1883,1772.0
6364531,17,1079,1179.0
6364532,26,1607,1566.0
6364534,28,1176,1507.0
6364610,16,1016,949.0
6364611,18,1271,1270.0
6364612,16,906,963.0
6364614,18,959,1025.0
6364660,54,3834,3502.0
6364662,53,3534,3283.0
6364663,52,3430,3614.0
6364708,41,2589,2531.0
6364712,41,2961,2739.0
6364736,18,1207,1237.0
6364739,18,1038,982.0
6364741,18,1069,968.0
6364797,24,1259,1250.0
6364800,21,653,796.0
6364804,2,277,271.0
6364810,17,1221,1217.0
6364827,33,2019,2227.0
6364831,51,2420,2341.0
6364872,36,2185,1911.0
6364875,38,1979,1984.0
6364876,34,1578,1673.0
6364898,20,1194,1314.0
6364903,22,1279,1211.0
6364996,27,1209,1344.0
6365000,29,1161,1451.0
6365001,28,1176,1241.0
6365022,39,3154,2656.0
6365025,39,2230,2283.0
6365027,41,2607,2520.0
6365032,36,1483,1659.0
6365202,56,3065,3102.0
6365207,55,3015,3168.0
6365230,59,3945,3583.0
6365353,48,2760,2834.0
6365368,48,2212,3022.0
6365393,51,3321,3196.0
6365394,50,2901,2745.0
6365395,56,2745,2774.0
6365397,56,2316,2466.0
6365519,51,2735,3187.0
6365521,54,6093,4279.0
6365523,53,4554,3880.0
6365526,53,2149,2601.0
