segment,count,mean,std,mae,rmse,r2
1244_254,399,147.0,28.0,17.430794326647213,21.95645918899494,-0.02221151588437742
1245_4693,529,43.0,15.0,10.888025739702773,13.115247808720957,0.06648011261658426
1246_1229,733,30.0,15.0,10.040284405731056,11.832531192475958,0.012202085667036844
1247_1248,527,46.0,14.0,9.949319336375485,12.209605663026565,0.03775898815187817
1248_1273,527,85.0,37.0,25.756244049845677,31.19037498119425,0.0919059906057671
1249_1247,528,26.0,15.0,10.487829767723335,12.674294979127778,0.054429439580438777
1250_4698,509,41.0,13.0,9.536790173934675,11.866107375993142,0.039790413789168366
1251_253,685,153.0,34.0,23.650522451496457,29.813386992402073,0.15055724374166513
1251_7130,147,34.0,27.0,17.132557254612113,24.04720725787246,0.26930239965208724
1253_969,19,100.0,30.0,27.480218512005354,33.20706913642945,-0.058864811271797546
1254_1255,522,61.0,27.0,17.609967598988295,22.891716676000545,0.13191761990687545
1255_1256,525,26.0,11.0,8.645816971791144,10.05213080604584,0.010342873110054551
1256_4694,527,56.0,17.0,11.572798678384578,14.763139227071495,0.12314897343682296
1258_1259,514,47.0,41.0,12.046761280479753,16.933921765076626,0.033306579398301395
1259_1260,523,53.0,40.0,13.362749452947883,19.18949721021893,0.05539384924406521
126_6182,489,83.0,57.0,21.4886029659082,26.159187547466647,0.052478643144092896
1260_1262,25,80.0,20.0,18.396647002248077,24.22066975317393,-0.277554677302301
1260_6130,494,43.0,31.0,13.276910739327139,17.048014852488155,0.010898765682125888
1262_4692,527,64.0,22.0,14.58944145020601,18.269506825881273,0.13151946394057223
1265_6115,507,90.0,30.0,17.903135688470243,24.14157506066948,0.14837972692527035
1266_1267,510,63.0,32.0,12.913251258404499,18.662969789657478,-0.06055416777938638
1267_1268,515,42.0,30.0,11.505811904943485,17.191266522461493,-0.031498538000159115
1268_1269,510,55.0,29.0,10.233390472221004,13.967524695838053,-0.10340309162259054
1269_1265,513,31.0,14.0,8.597387267111078,9.863449361991126,0.019937982869717485
127_112,871,86.0,34.0,23.912732477215222,29.414866425812722,0.08124510921089945
1270_1272,1113,64.0,19.0,13.18782095051436,17.10123683052952,-0.0013546189756425964
1272_1273,1119,48.0,24.0,17.99417046588169,22.112397231603037,0.07579779725768987
1273_1274,1660,79.0,31.0,24.170275217540155,29.12316421757713,0.055870753016004415
1274_1275,1678,70.0,49.0,15.789812134137534,20.73921372155006,0.10924840681707337
1275_1276,1670,25.0,16.0,11.208799686665223,13.253712261458293,0.08467991917465778
1276_1277,1658,54.0,23.0,12.456237969121672,15.75589210553062,0.23061262473034005
1277_1219,2373,43.0,19.0,11.732859457987242,15.44133736954865,0.1208956122384971
1278_1282,1021,140.0,41.0,29.14359613090845,36.66584968306508,-0.043377490174566935
1278_1934,580,139.0,60.0,35.483622381080515,45.493506690881105,0.10570925686556165
1279_1282,541,147.0,42.0,30.58961090538332,38.07501017328077,-0.05087961124473783
1279_1283,525,146.0,43.0,27.79793436703009,36.07824102113022,0.04517005786804906
1279_1934,534,136.0,74.0,39.52277147965228,50.71033936501601,0.04849313824204704
1280_6348,697,78.0,39.0,26.759799845299792,32.46539920432948,0.05301301880218556
1280_6366,453,106.0,38.0,30.001187892707566,35.8231806709845,0.05765404058794932
1281_1329,740,60.0,32.0,23.184203784218177,28.62771464461784,0.07107746288429784
1282_4456,1565,110.0,42.0,30.32977020640611,38.13965337906328,-0.033627106209140445
1283_4456,804,83.0,37.0,25.37975264437099,32.45265778901137,0.09770573330774912
1283_7579,2438,126.0,52.0,30.92884164190672,39.17628542318401,-0.002872817985755338
1284_1285,2361,131.0,51.0,31.63260584464535,40.42303117551329,0.1410725798473903
1285_1016,3229,146.0,52.0,34.138791686370986,42.99152341430028,0.20272151522803095
1285_1286,1022,178.0,55.0,34.181710375781485,44.062925566548905,0.1614692502820737
1285_1287,352,192.0,59.0,37.846461749112365,49.60940649503706,0.06987615516733658
1286_1288,1022,75.0,36.0,23.439759934133118,29.569910716483808,0.12967555017116872
1287_1288,494,65.0,30.0,18.65962121417339,23.993739774690702,0.04677392989674878
1288_1289,1564,42.0,22.0,13.468524738284827,16.891234911285217,0.08703589109643439
1289_1290,969,100.0,38.0,26.67396564033644,32.7708625093294,0.039841409289644525
1289_1360,611,101.0,45.0,31.644185064519547,39.17104616779402,0.10513131329051906
129_130,880,32.0,13.0,9.84814395221517,12.451731946099189,0.04644827072336
1290_1291,1486,94.0,46.0,30.246489899482725,37.32277717253982,0.1493550415580973
1291_1292,868,63.0,22.0,13.795215775747728,17.719161791331725,0.13252327826422128
1291_2389,617,101.0,34.0,25.534068977425665,30.709213644192836,0.17152026238669904
1292_1293,876,46.0,15.0,11.699872901360553,14.106131912562208,0.03788837105389642
1293_1294,865,52.0,22.0,12.94988210641878,16.487499375594197,0.011685798569025851
1294_1295,870,81.0,35.0,23.824951790559638,30.261414382474392,0.13562494776471234
1295_1296,873,48.0,21.0,10.411257081120068,13.15404494341084,-0.0019512224960362978
1296_1297,858,69.0,42.0,16.252529459607526,22.056795363973773,-0.07151773751874124
1297_1298,859,48.0,33.0,15.295144950194057,20.874973237376793,0.07144539635340441
1298_1121,324,116.0,55.0,36.18289474406803,46.30232961703766,0.1289858133753654
1298_1299,544,88.0,45.0,28.852146145316425,35.88678586291489,0.029924042082729696
1299_1300,798,70.0,42.0,23.040909647728363,30.033192180733945,0.11937048116436533
130_131,874,33.0,11.0,8.447308997673915,9.727538996271509,0.06729978910664458
1300_1301,1228,77.0,43.0,30.904233607997693,38.36363400038096,0.15059898145213124
1301_1302,1229,35.0,15.0,10.757425627699288,12.328598984393906,0.032193667480979515
